,DIVERSIDADE (DI),DI RELATIVO,FRAC Its,VELOC FOBJ,VELOC X,NP,Fo,CRo,fmin,fmax,AD_fmin,AD_fmax,DELTA FOBJ,DELTA VX,r_fitness,F,CR
34,1287.188779347055,1.3702138559144756,0.9,1.0,2.0,100.0,0.9896255993278232,0.36459758047278623,588.8852913016149,2030.0405337867471,0.276127120540306,0.5296204146459318,0.0,0.0,0.7099145157446021,0.5406370220766126,0.3004029062634635
35,1239.709526331598,1.3196721394280644,1.0,1.0,2.0,100.0,0.5406370220766126,0.3004029062634635,501.5941345314682,1786.316020643723,0.2351964739040195,0.4660347494526348,0.0,0.0,0.7192019056344174,0.7752957572826753,0.07298829608869245
36,0.8178975637016224,0.4462367051416452,0.2,2.0,2.0,100.0,0.3178238909702775,0.05972714916744126,0.00045052636245970095,1.3131432748779963,0.0503937982354457,0.5713174977509078,2.0,2.0,0.9996569099723702,0.1906569371340245,0.2446052748156649
37,0.5633037132694267,0.3073328545762783,0.3,2.0,2.0,100.0,0.1906569371340245,0.2446052748156649,2.376356928976284e-05,0.9794101652987952,0.002658083113281657,0.4261181362424436,0.0,0.0,0.9999757368565982,0.4738738996334762,0.16598203653958032
38,0.3389566715557089,0.1849313593945094,0.4,2.0,2.0,100.0,0.4738738996334762,0.16598203653958032,3.974250858504928e-06,0.006033405946895404,0.00044454134671965793,0.002624991845475496,0.0,0.0,0.9993412923159016,0.2714107286653299,0.2562632381632141
39,0.24032934315658694,0.13112127850545208,0.5,2.0,2.0,100.0,0.2714107286653299,0.2562632381632141,3.050617111174134e-07,0.002598271191268695,3.4122794136793424e-05,0.0011304461774072744,0.0,0.0,0.9998825905039695,0.4055136462738512,0.04993907764049188
40,0.2160884917215609,0.11789571316052293,0.6,2.0,2.0,100.0,0.4055136462738512,0.04993907764049188,1.251710593409959e-07,1.9507530116029112e-05,1.4001056619436734e-05,8.487263733065003e-06,0.0,0.0,0.9935834491298238,0.4814722687726932,0.4607642912937909
41,0.1754085563904004,0.0957011485681107,0.7,2.0,2.0,100.0,0.4814722687726932,0.4607642912937909,6.552799851788526e-09,1.8451172521690147e-05,7.329659285761047e-07,8.027667595252867e-06,0.0,0.0,0.9996448572661664,0.4576316364410633,0.2177123834858552
42,0.11778309122214098,0.06426127290377913,0.8,2.0,1.0,100.0,0.4576316364410633,0.2177123834858552,2.812334784315364e-10,4.978426690480399e-06,3.145747807465788e-08,2.1659953898068385e-06,0.0,-1.0,0.9999435095671954,0.1414405452068318,0.27348650851701906
43,0.07894661991300357,0.04307248378710219,0.9,2.0,1.0,100.0,0.1414405452068318,0.27348650851701906,1.6461125031430232e-12,3.645697734416519e-07,1.8412654234779457e-10,1.5861566266457214e-07,0.0,0.0,0.9999954847806288,0.02642331346547269,0.19590657773674186
44,0.05377861093142262,0.029341070586545007,1.0,2.0,1.0,100.0,0.02642331346547269,0.19590657773674186,3.345382129426783e-13,1.8401526549071642e-10,3.7419899499416936e-11,8.006067809919122e-11,0.0,0.0,0.9981820083673464,0.2566956839878713,0.4383158800942741
45,72.67441152059463,1.2545243428138084,0.2,0.0,0.0,100.0,0.8138485574264878,0.7302556021482179,17.856831982774832,20.7318270008252,1.0,0.992916129655428,0.0,0.0,0.13867542971181135,0.6467629502210859,0.4174731397578705
